datetime,region_clean,title,content,content_clean,url,month,season,quarter,year,content_length,word_count,Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_predict,roberta_predict
2023-02-22 12:00:00+00:00,Middle East,"Israel’s new legal proposals pose 'serious risks', UN rights chief warns",The UN human rights chief on Tuesday called for taking a measured approach to a package of new laws the Government of Israel is currently considering.,"['un', 'human', 'right', 'chief', 'tuesday', 'called', 'taking', 'measured', 'approach', 'package', 'new', 'law', 'government', 'israel', 'currently', 'considering']",https://news.un.org/en/story/2023/02/1133782,February,Winter,1,2023,150,16,3106,0.0,1.0,0.0,0.0,0.032289796,0.90664583,0.06106435,neutral,neutral
2023-02-22 12:00:00+00:00,Middle East,"‘Time is working against us’, UN chief says, calling for action to end clashes, restore credible Israeli-Palestinian political horizon","Regional and international partners must collectively work with greater urgency and determination to help Palestinians and Israelis break chronic cycles of violence and restore a credible political horizon, the UN chief said on Wednesday.","['regional', 'international', 'partner', 'must', 'collectively', 'work', 'greater', 'urgency', 'determination', 'help', 'palestinian', 'israeli', 'break', 'chronic', 'cycle', 'violence', 'restore', 'credible', 'political', 'horizon', 'un', 'chief', 'said', 'wednesday']",https://news.un.org/en/story/2023/02/1133777,February,Winter,1,2023,238,24,3107,0.097,0.664,0.239,0.6124,0.051221624,0.7516572,0.19712114,positive,neutral
2023-02-21 12:00:00+00:00,Europe,UN Security Council debates Nord Stream pipeline incidents,The Security Council on Tuesday heatedly debated Russia’s request for a UN-led inquiry into the September explosions along the Nord Stream natural gas pipelines in the Baltic Sea.,"['security', 'council', 'tuesday', 'heatedly', 'debated', 'russia', 'request', 'unled', 'inquiry', 'september', 'explosion', 'along', 'nord', 'stream', 'natural', 'gas', 'pipeline', 'baltic', 'sea']",https://news.un.org/en/story/2023/02/1133752,February,Winter,1,2023,179,19,3108,0.0,0.836,0.164,0.5994,0.15708107,0.8111134,0.03180558,positive,neutral
2023-02-21 12:00:00+00:00,Africa,Local elections chance to advance peace in Central African Republic: UN envoy,"Upcoming local elections represent a “significant opportunity” to advance the peace and political process in the Central African Republic (CAR), the head of the UN mission in the country, MINUSCA, told the Security Council on Tuesday.","['upcoming', 'local', 'election', 'represent', 'significant', 'opportunity', 'advance', 'peace', 'political', 'process', 'central', 'african', 'republic', 'car', 'head', 'un', 'mission', 'country', 'minusca', 'told', 'security', 'council', 'tuesday']",https://news.un.org/en/story/2023/02/1133722,February,Winter,1,2023,234,23,3109,0.0,0.848,0.152,0.7096,0.0037535354,0.3131024,0.68314403,positive,positive
2023-02-21 12:00:00+00:00,Africa,Mali: Three UN peacekeepers killed in explosive attack,"Three Senegalese peacekeepers serving in Mali were killed, and five others seriously injured, when their vehicle hit an explosive device, the UN Mission in the country, MINUSMA, reported on Tuesday.","['three', 'senegalese', 'peacekeeper', 'serving', 'mali', 'killed', 'five', 'others', 'seriously', 'injured', 'vehicle', 'hit', 'explosive', 'device', 'un', 'mission', 'country', 'minusma', 'reported', 'tuesday']",https://news.un.org/en/story/2023/02/1133742,February,Winter,1,2023,198,20,3110,0.237,0.693,0.069,-0.743,0.8723876,0.12464251,0.0029698056,negative,negative
2023-02-20 12:00:00+00:00,Asia Pacific,"Korean Peninsula ‘must be an area for cooperation’, Security Council hears",A senior UN official has underlined the need for unity in the Security Council in the wake of the latest missile launch by the Democratic People’s Republic of Korea (DPRK).,"['senior', 'un', 'official', 'underlined', 'need', 'unity', 'security', 'council', 'wake', 'latest', 'missile', 'launch', 'democratic', 'people', 'republic', 'korea', 'dprk']",https://news.un.org/en/story/2023/02/1133712,February,Winter,1,2023,172,17,3111,0.0,0.921,0.079,0.34,0.03706008,0.791834,0.17110583,positive,neutral
2023-02-20 12:00:00+00:00,Middle East,Top UN officials call on parties to swiftly reduce ‘ominous’ surge in Israeli-Palestinian violence,"Israeli-Palestinian parties must urgently rein in escalating violence and work towards realizing the two-State solution, top UN officials in the region warned the Security Council on Monday.","['israelipalestinian', 'party', 'must', 'urgently', 'rein', 'escalating', 'violence', 'work', 'towards', 'realizing', 'twostate', 'solution', 'top', 'un', 'official', 'region', 'warned', 'security', 'council', 'monday']",https://news.un.org/en/story/2023/02/1133692,February,Winter,1,2023,190,20,3112,0.17,0.577,0.253,0.25,0.23610935,0.7305532,0.03333743,positive,neutral
2023-02-20 12:00:00+00:00,Asia Pacific,UN chief strongly condemns DPRK missile launch,"The UN chief on Sunday strongly condemned the launch of yet another ballistic missile of intercontinental range by the Democratic People’s Republic of Korea (DPRK), as news reports said two more missiles had been launched on Monday.","['un', 'chief', 'sunday', 'strongly', 'condemned', 'launch', 'yet', 'another', 'ballistic', 'missile', 'intercontinental', 'range', 'democratic', 'people', 'republic', 'korea', 'dprk', 'news', 'report', 'said', 'two', 'missile', 'launched', 'monday']",https://news.un.org/en/story/2023/02/1133677,February,Winter,1,2023,232,24,3113,0.072,0.84,0.089,-0.0772,0.5782853,0.40325883,0.018455895,negative,negative
2023-02-18 12:00:00+00:00,Africa,"Despite challenges, Africa ‘poised for progress’ – Guterres","UN Secretary-General António Guterres expressed his support for an integrated, prosperous, and peaceful Africa on Saturday, in remarks delivered to the African Union Summit, which is being held in the Ethiopian capital, Addis Ababa.","['un', 'secretarygeneral', 'antónio', 'guterres', 'expressed', 'support', 'integrated', 'prosperous', 'peaceful', 'africa', 'saturday', 'remark', 'delivered', 'african', 'union', 'summit', 'held', 'ethiopian', 'capital', 'addis', 'ababa']",https://news.un.org/en/story/2023/02/1133657,February,Winter,1,2023,232,21,3114,0.0,0.775,0.225,0.8402,0.0023719547,0.24598807,0.75163996,positive,positive
2023-02-17 12:00:00+00:00,Europe,First Person: The towns in Ukraine which no longer exist,"Almost a year into the war in Ukraine, some communities are having to cope with the total destruction of their way of life and the towns where they used to live; that’s according to a humanitarian worker for the UN Migration Agency, IOM.","['almost', 'year', 'war', 'ukraine', 'community', 'cope', 'total', 'destruction', 'way', 'life', 'town', 'used', 'live', 'thats', 'according', 'humanitarian', 'worker', 'un', 'migration', 'agency', 'iom']",https://news.un.org/en/story/2023/02/1133627,February,Winter,1,2023,237,21,3115,0.163,0.837,0.0,-0.8225,0.81137264,0.17812043,0.010506948,negative,negative
2023-02-17 12:00:00+00:00,Europe,"Ukraine needs ‘implementable’ peace, Security Council hears, meeting on anniversary of Minsk accord","While a peaceful resolution is desperately needed to the war in Ukraine, any agreement reached must be tangible, implementable and address the conflict’s root causes, officials told the Security Council on Friday, citing lessons learned from the fate of the so-called Minsk accords.","['peaceful', 'resolution', 'desperately', 'needed', 'war', 'ukraine', 'agreement', 'reached', 'must', 'tangible', 'implementable', 'address', 'conflict', 'root', 'cause', 'official', 'told', 'security', 'council', 'friday', 'citing', 'lesson', 'learned', 'fate', 'socalled', 'minsk', 'accord']",https://news.un.org/en/story/2023/02/1133647,February,Winter,1,2023,282,27,3116,0.123,0.683,0.194,0.4019,0.15115784,0.749764,0.09907817,positive,neutral
2023-02-17 12:00:00+00:00,Africa,"Rights experts say peaceful transition in South Sudan crucial, amid ‘immense suffering’","South Sudan’s leaders must prioritize a peaceful transition as rampant sexual violence and attacks on civilians continue across the world’s youngest nation, the UN Commission investigating human rights abuses there said on Friday.","['south', 'sudan', 'leader', 'must', 'prioritize', 'peaceful', 'transition', 'rampant', 'sexual', 'violence', 'attack', 'civilian', 'continue', 'across', 'world', 'youngest', 'nation', 'un', 'commission', 'investigating', 'human', 'right', 'abuse', 'said', 'friday']",https://news.un.org/en/story/2023/02/1133642,February,Winter,1,2023,230,25,3117,0.254,0.67,0.077,-0.8126,0.72445554,0.26359174,0.01195274,negative,negative
2023-02-17 12:00:00+00:00,Africa,"Guterres in Africa: End political stalemate in Libya now, UN chief urges leaders","Overcoming the current political impasse in Libya can unleash much-needed progress in tackling myriad crises there, the UN chief said on Friday at a high-level meeting of the African Union in the Ethiopian capital.","['overcoming', 'current', 'political', 'impasse', 'libya', 'unleash', 'muchneeded', 'progress', 'tackling', 'myriad', 'crisis', 'un', 'chief', 'said', 'friday', 'highlevel', 'meeting', 'african', 'union', 'ethiopian', 'capital']",https://news.un.org/en/story/2023/02/1133622,February,Winter,1,2023,214,21,3118,0.0,0.92,0.08,0.4215,0.016985202,0.44977844,0.5332364,positive,positive
2023-02-15 12:00:00+00:00,Africa,UN mission signs new plan for election security in Central African Republic,"A newly signed plan for election security represents a “major development” for peaceful, inclusive elections in the Central African Republic (CAR), a spokesperson for the UN mission in the country said on Wednesday.","['newly', 'signed', 'plan', 'election', 'security', 'represents', 'major', 'development', 'peaceful', 'inclusive', 'election', 'central', 'african', 'republic', 'car', 'spokesperson', 'un', 'mission', 'country', 'said', 'wednesday']",https://news.un.org/en/story/2023/02/1133552,February,Winter,1,2023,215,21,3119,0.0,0.833,0.167,0.6808,0.004787995,0.5543549,0.44085714,positive,neutral
2023-02-15 12:00:00+00:00,Europe,Ukraine: UN appeals for $5.6 billion to help millions affected by relentless conflict,"Almost a year since the full-scale Russian invasion of Ukraine, the UN appealed on Wednesday for $5.6 billion to help millions of people affected inside the war-torn country and beyond.","['almost', 'year', 'since', 'fullscale', 'russian', 'invasion', 'ukraine', 'un', 'appealed', 'wednesday', '56', 'billion', 'help', 'million', 'people', 'affected', 'inside', 'wartorn', 'country', 'beyond']",https://news.un.org/en/story/2023/02/1133517,February,Winter,1,2023,185,20,3120,0.051,0.863,0.086,0.2732,0.2202073,0.692595,0.08719775,positive,neutral
2023-02-14 12:00:00+00:00,Middle East,"Children sleep in streets, too afraid to go home after quake disaster","As UN aid convoys prepared to deliver more relief to quake-hit northwest Syria via two additional land routes from Türkiye on Tuesday, UN humanitarians warned that many thousands of children have likely been killed, while millions more vulnerable people urgently need support.","['un', 'aid', 'convoy', 'prepared', 'deliver', 'relief', 'quakehit', 'northwest', 'syria', 'via', 'two', 'additional', 'land', 'route', 'türkiye', 'tuesday', 'un', 'humanitarian', 'warned', 'many', 'thousand', 'child', 'likely', 'killed', 'million', 'vulnerable', 'people', 'urgently', 'need', 'support']",https://news.un.org/en/story/2023/02/1133482,February,Winter,1,2023,276,30,3121,0.167,0.682,0.151,-0.2023,0.76563764,0.22385842,0.010503921,negative,negative
2023-02-13 12:00:00+00:00,Global,Power of sport to counter violent extremism amplified at UN,"Sport can change the world, famous footballers and grassroots gamechangers alike said at a roundtable discussion on Monday, highlighting a new UN podcast series to mark the first International Day for the Prevention of Violent Extremism, as and when Conducive to Terrorism.","['sport', 'change', 'world', 'famous', 'footballer', 'grassroots', 'gamechangers', 'alike', 'said', 'roundtable', 'discussion', 'monday', 'highlighting', 'new', 'un', 'podcast', 'series', 'mark', 'first', 'international', 'day', 'prevention', 'violent', 'extremism', 'conducive', 'terrorism']",https://news.un.org/en/story/2023/02/1133447,February,Winter,1,2023,273,26,3122,0.183,0.817,0.0,-0.8591,0.012750067,0.486468,0.50078195,negative,positive
2023-02-13 12:00:00+00:00,Middle East,Earthquake disaster: UN chief welcomes Syria decision to open aid corridors,The UN Secretary-General has welcomed the decision on Monday by the Syrian president to open two further crossing points on the Turkish border to allow more aid into the stricken northwest of the country.,"['un', 'secretarygeneral', 'welcomed', 'decision', 'monday', 'syrian', 'president', 'open', 'two', 'crossing', 'point', 'turkish', 'border', 'allow', 'aid', 'stricken', 'northwest', 'country']",https://news.un.org/en/story/2023/02/1133437,February,Winter,1,2023,204,18,3123,0.085,0.803,0.111,0.0,0.0034172013,0.26477548,0.73180735,neutral,positive
2023-02-13 12:00:00+00:00,Global,Experts demand better measures to protect children caught in conflict,"Preventing violations against children affected by war has never been more pertinent or urgent, the UN expert advocating for these boys and girls said in a briefing to the Security Council on Monday.","['preventing', 'violation', 'child', 'affected', 'war', 'never', 'pertinent', 'urgent', 'un', 'expert', 'advocating', 'boy', 'girl', 'said', 'briefing', 'security', 'council', 'monday']",https://news.un.org/en/story/2023/02/1133432,February,Winter,1,2023,199,18,3124,0.247,0.643,0.11,-0.6743,0.26470056,0.644576,0.090723455,negative,neutral
2023-02-11 12:00:00+00:00,Global,"‘We must be more vigilant than ever,’ Guterres says on first International Day to prevent violent extremism","With extremist groups expanding their reach, the international community cannot let up its guard against terrorism, UN Secretary-General António Guterres said on Sunday.","['extremist', 'group', 'expanding', 'reach', 'international', 'community', 'let', 'guard', 'terrorism', 'un', 'secretarygeneral', 'antónio', 'guterres', 'said', 'sunday']",https://news.un.org/en/story/2023/02/1133402,February,Winter,1,2023,169,15,3125,0.172,0.787,0.041,-0.6705,0.6114443,0.3696291,0.018926606,negative,negative
2023-02-10 12:00:00+00:00,Americas,"New UN report warns of spike in gang attacks, ‘gross human rights abuses’ in Haiti","Extreme violence and gross human rights abuses, including mass incidents of murder, gang rape and sniper attacks, have sharply increased in Cité Soleil on the outskirts of the Haitian capital, said a UN report published on Friday.","['extreme', 'violence', 'gross', 'human', 'right', 'abuse', 'including', 'mass', 'incident', 'murder', 'gang', 'rape', 'sniper', 'attack', 'sharply', 'increased', 'cité', 'soleil', 'outskirt', 'haitian', 'capital', 'said', 'un', 'report', 'published', 'friday']",https://news.un.org/en/story/2023/02/1133392,February,Winter,1,2023,230,26,3126,0.426,0.535,0.039,-0.9719,0.9339944,0.06362533,0.002380214,negative,negative
2023-02-09 12:00:00+00:00,Middle East,"ISIL terror threat still high and increasing in conflict zones, Security Council hears","Despite leadership losses and diminished cash reserves, the extremist group ISIL, or Da'esh, continues to pose a threat to international peace and security, the UN counter-terrorism chief warned on Thursday in New York.","['despite', 'leadership', 'loss', 'diminished', 'cash', 'reserve', 'extremist', 'group', 'isil', 'daesh', 'continues', 'pose', 'threat', 'international', 'peace', 'security', 'un', 'counterterrorism', 'chief', 'warned', 'thursday', 'new', 'york']",https://news.un.org/en/story/2023/02/1133357,February,Winter,1,2023,219,23,3127,0.135,0.664,0.201,0.3935,0.7736546,0.22064184,0.0057035754,positive,negative
2023-02-09 12:00:00+00:00,Americas,Haiti: UNICEF reports nine-fold increase in violence targeting schools,"Acts of armed violence targeting schools in Haiti have spiked nine-fold in one year amid rising insecurity and widespread unrest, UNICEF warned on Thursday.","['act', 'armed', 'violence', 'targeting', 'school', 'haiti', 'spiked', 'ninefold', 'one', 'year', 'amid', 'rising', 'insecurity', 'widespread', 'unrest', 'unicef', 'warned', 'thursday']",https://news.un.org/en/story/2023/02/1133352,February,Winter,1,2023,156,18,3128,0.3,0.7,0.0,-0.8402,0.8702778,0.12613998,0.0035822112,negative,negative
2023-02-08 12:00:00+00:00,Europe,"Ukraine: Influx of weapons ‘must not derail aspiration for peace’, Security Council hears","Amid the influx of weapons pouring into Ukraine from abroad, all arms transfers must abide strictly by international transit, safeguard and control regimes, and “must not derail the aspiration for peace”, the senior UN disarmament official told the Security Council on Wednesday.","['amid', 'influx', 'weapon', 'pouring', 'ukraine', 'abroad', 'arm', 'transfer', 'must', 'abide', 'strictly', 'international', 'transit', 'safeguard', 'control', 'regime', 'must', 'derail', 'aspiration', 'peace', 'senior', 'un', 'disarmament', 'official', 'told', 'security', 'council', 'wednesday']",https://news.un.org/en/story/2023/02/1133302,February,Winter,1,2023,279,28,3129,0.061,0.795,0.144,0.4567,0.16895258,0.78537387,0.04567357,positive,neutral
2023-02-07 12:00:00+00:00,Africa,UN chief ‘deeply regrets’ Mali’s decision to expel senior rights official,The UN Secretary-General António Guterres said on Tuesday he deeply regrets Mali’s recent decision to declare the top UN human rights representative as persona non grata.,"['un', 'secretarygeneral', 'antónio', 'guterres', 'said', 'tuesday', 'deeply', 'regret', 'mali', 'recent', 'decision', 'declare', 'top', 'un', 'human', 'right', 'representative', 'persona', 'non', 'grata']",https://news.un.org/en/story/2023/02/1133257,February,Winter,1,2023,170,20,3130,0.098,0.839,0.063,-0.2484,0.6807426,0.3052863,0.013971101,negative,negative
2023-02-07 12:00:00+00:00,Middle East,‘Reasonable grounds’ to believe Syrian Government was behind deadly chlorine gas attack on Douma: OPCW report,"A new report released by the Organization for the Prohibition of Chemical Weapons (OPCW) finds “reasonable grounds” exist to believe the Syrian Government was responsible for a chemical weapons attack that killed 43 civilians in the suburban town of Douma in 2018, the organization’s senior official told the Security Council on Tuesday.","['new', 'report', 'released', 'organization', 'prohibition', 'chemical', 'weapon', 'opcw', 'find', 'reasonable', 'ground', 'exist', 'believe', 'syrian', 'government', 'responsible', 'chemical', 'weapon', 'attack', 'killed', '43', 'civilian', 'suburban', 'town', 'douma', '2018', 'organization', 'senior', 'official', 'told', 'security', 'council', 'tuesday']",https://news.un.org/en/story/2023/02/1133252,February,Winter,1,2023,337,33,3131,0.216,0.709,0.076,-0.8658,0.64076805,0.34837934,0.010852642,negative,negative
2023-02-07 12:00:00+00:00,Africa,Zambia: New grant gives boost to women peacekeepers,"Zambia’s police force will get nearly $1 million to boost women’s participation in global peace operations, a UN Women-hosted trust fund announced on Tuesday.","['zambia', 'police', 'force', 'get', 'nearly', '1', 'million', 'boost', 'woman', 'participation', 'global', 'peace', 'operation', 'un', 'womenhosted', 'trust', 'fund', 'announced', 'tuesday']",https://news.un.org/en/story/2023/02/1133232,February,Winter,1,2023,158,19,3132,0.0,0.678,0.322,0.8591,0.005262452,0.539985,0.45475253,positive,neutral
2023-02-07 12:00:00+00:00,Middle East,"Türkiye, Syria quake latest: full scale of disaster still unfolding, UN humanitarians warn","The full scale of the multiple earthquake disaster in Türkiye and Syria is still unfolding, UN humanitarians said on Tuesday, as they stressed the critical need to step up search and rescue efforts for victims and ensure that lifesaving aid reaches all those who need it.","['full', 'scale', 'multiple', 'earthquake', 'disaster', 'türkiye', 'syria', 'still', 'unfolding', 'un', 'humanitarian', 'said', 'tuesday', 'stressed', 'critical', 'need', 'step', 'search', 'rescue', 'effort', 'victim', 'ensure', 'lifesaving', 'aid', 'reach', 'need']",https://news.un.org/en/story/2023/02/1133222,February,Winter,1,2023,271,26,3133,0.194,0.682,0.124,-0.6124,0.35069922,0.60310256,0.04619817,negative,neutral
2023-02-07 12:00:00+00:00,Africa,"Lack of jobs, the main driver of violent extremism in sub-Saharan Africa: UNDP","A lack of job opportunities is the leading factor driving people to join fast-growing violent extremist groups in sub-Saharan Africa, according to a new report released by the UN Development Programme on Tuesday.","['lack', 'job', 'opportunity', 'leading', 'factor', 'driving', 'people', 'join', 'fastgrowing', 'violent', 'extremist', 'group', 'subsaharan', 'africa', 'according', 'new', 'report', 'released', 'un', 'development', 'programme', 'tuesday']",https://news.un.org/en/story/2023/02/1133217,February,Winter,1,2023,212,22,3134,0.163,0.711,0.126,-0.34,0.8445526,0.15039654,0.005050846,negative,negative
2023-02-06 12:00:00+00:00,Africa,UN human rights chief calls on Mali to reverse ‘regrettable’ expulsion order,The UN High Commissioner for Human Rights on Monday called on Malian authorities to rescind their expulsion order for his top representative in the country.,"['un', 'high', 'commissioner', 'human', 'right', 'monday', 'called', 'malian', 'authority', 'rescind', 'expulsion', 'order', 'top', 'representative', 'country']",https://news.un.org/en/story/2023/02/1133207,February,Winter,1,2023,156,15,3135,0.0,0.93,0.07,0.2023,0.17198612,0.8030765,0.024937365,positive,neutral
2023-02-06 12:00:00+00:00,Europe,UN relief chief tells Security Council ‘we can do better’ in Ukraine,"The UN’s humanitarian affairs chief warned the Security Council on Monday that efforts must improve to reach nearly 18 million in need in war-torn Ukraine, since Russia’s full-scale invasion last year.","['un', 'humanitarian', 'affair', 'chief', 'warned', 'security', 'council', 'monday', 'effort', 'must', 'improve', 'reach', 'nearly', '18', 'million', 'need', 'wartorn', 'ukraine', 'since', 'russia', 'fullscale', 'invasion', 'last', 'year']",https://news.un.org/en/story/2023/02/1133187,February,Winter,1,2023,201,24,3136,0.059,0.761,0.18,0.5106,0.39306998,0.56668925,0.04024082,positive,neutral
2023-02-05 12:00:00+00:00,Africa,South African peacekeeper killed after helicopter comes under fire mid-flight in DR Congo,A UN peacekeeper was killed on Sunday in the restive eastern region of the Democratic Republic of the Congo (DRC) after the helicopter he was travelling in came under fire after taking off from the city of Beni.,"['un', 'peacekeeper', 'killed', 'sunday', 'restive', 'eastern', 'region', 'democratic', 'republic', 'congo', 'drc', 'helicopter', 'travelling', 'came', 'fire', 'taking', 'city', 'beni']",https://news.un.org/en/story/2023/02/1133172,February,Winter,1,2023,211,18,3137,0.159,0.782,0.06,-0.6486,0.8714675,0.12552498,0.0030075088,negative,negative
2023-02-03 12:00:00+00:00,Europe,UN aid convoys deliver lifesaving relief to Ukraine’s war-ravaged east,"Two UN aid convoys have reached communities with acute needs near the contact line in Ukraine’s war-shattered east this week, relief coordinators reported on Friday.","['two', 'un', 'aid', 'convoy', 'reached', 'community', 'acute', 'need', 'near', 'contact', 'line', 'ukraine', 'warshattered', 'east', 'week', 'relief', 'coordinator', 'reported', 'friday']",https://news.un.org/en/story/2023/02/1133117,February,Winter,1,2023,165,19,3138,0.0,0.836,0.164,0.5423,0.09392392,0.85705423,0.049021807,positive,neutral
2023-02-02 12:00:00+00:00,Africa,Nigeria: UN genocide expert warns against worsening security situation,"The UN Special Adviser on the Prevention of Genocide on Thursday voiced concern over the worsening security situation in Nigeria, while urging the authorities to ensure counter-terrorism operations are conducted in line with international human rights and humanitarian law.","['un', 'special', 'adviser', 'prevention', 'genocide', 'thursday', 'voiced', 'concern', 'worsening', 'security', 'situation', 'nigeria', 'urging', 'authority', 'ensure', 'counterterrorism', 'operation', 'conducted', 'line', 'international', 'human', 'right', 'humanitarian', 'law']",https://news.un.org/en/story/2023/02/1133107,February,Winter,1,2023,273,24,3139,0.066,0.766,0.168,0.5719,0.28173265,0.6850418,0.033225566,positive,neutral
2023-02-02 12:00:00+00:00,Middle East,Iraq must seize ‘brief window of opportunity’ to turn tide of instability,"Iraq’s political class must urgently seize the current brief window of opportunity to break chronic cycles of instability, the UN Special Representative told the Security Council on Thursday.","['iraq', 'political', 'class', 'must', 'urgently', 'seize', 'current', 'brief', 'window', 'opportunity', 'break', 'chronic', 'cycle', 'instability', 'un', 'special', 'representative', 'told', 'security', 'council', 'thursday']",https://news.un.org/en/story/2023/02/1133097,February,Winter,1,2023,191,21,3140,0.0,0.76,0.24,0.7845,0.19311382,0.7565572,0.050329007,positive,neutral
2023-01-31 12:00:00+00:00,Africa,"Peace in South Sudan hinges on local accountability, landmark Peacebuilding Commission meeting hears","The Government of South Sudan, in its first ever briefing to the UN Peacebuilding Commission, outlined its priorities on Tuesday, addressing a host of recommendations from civil society speakers and UN officials.","['government', 'south', 'sudan', 'first', 'ever', 'briefing', 'un', 'peacebuilding', 'commission', 'outlined', 'priority', 'tuesday', 'addressing', 'host', 'recommendation', 'civil', 'society', 'speaker', 'un', 'official']",https://news.un.org/en/story/2023/01/1133037,January,Winter,1,2023,212,20,3141,0.0,1.0,0.0,0.0,0.012696126,0.91952676,0.06777711,neutral,neutral
2023-01-31 12:00:00+00:00,Asia Pacific,"Deny legitimacy of Myanmar’s military junta, UN expert urges","The international community must promptly deny the legitimacy of Myanmar’s military junta, the UN-appointed independent expert on the situation of human rights in the country said briefing at UN Headquarters in New York on Tuesday, launching a critical report as the coup enters its third year on Wednesday.","['international', 'community', 'must', 'promptly', 'deny', 'legitimacy', 'myanmar', 'military', 'junta', 'unappointed', 'independent', 'expert', 'situation', 'human', 'right', 'country', 'said', 'briefing', 'un', 'headquarters', 'new', 'york', 'tuesday', 'launching', 'critical', 'report', 'coup', 'enters', 'third', 'year', 'wednesday']",https://news.un.org/en/story/2023/01/1133027,January,Winter,1,2023,307,31,3142,0.095,0.905,0.0,-0.5719,0.5394269,0.44560266,0.014970451,negative,negative
2023-01-31 12:00:00+00:00,Africa,Mali: Independent rights experts call for probe into Wagner Group’s alleged crimes,"Top UN-appointed independent rights experts on Tuesday called on the authorities in Mali to launch an immediate probe into the mass execution of civilians last year, allegedly by Government forces and the Russia-based private military contractor, the Wagner Group.","['top', 'unappointed', 'independent', 'right', 'expert', 'tuesday', 'called', 'authority', 'mali', 'launch', 'immediate', 'probe', 'mass', 'execution', 'civilian', 'last', 'year', 'allegedly', 'government', 'force', 'russiabased', 'private', 'military', 'contractor', 'wagner', 'group']",https://news.un.org/en/story/2023/01/1133007,January,Winter,1,2023,264,26,3143,0.0,0.955,0.045,0.2023,0.51338875,0.47891155,0.0076997005,positive,negative
2023-01-30 12:00:00+00:00,Asia Pacific,"Two years on from Myanmar military coup, UN chief stresses international unity, as arrests, airstrikes continue","The UN Secretary-General António Guterres on Monday called for Member States to urge the military leadership in Myanmar to respect the will and needs of its own people, as risks to regional stability grow.","['un', 'secretarygeneral', 'antónio', 'guterres', 'monday', 'called', 'member', 'state', 'urge', 'military', 'leadership', 'myanmar', 'respect', 'need', 'people', 'risk', 'regional', 'stability', 'grow']",https://news.un.org/en/story/2023/01/1133002,January,Winter,1,2023,205,19,3144,0.056,0.86,0.083,0.25,0.13802353,0.81495404,0.04702243,positive,neutral
2023-01-30 12:00:00+00:00,Asia Pacific,Guterres strongly condemns deadly mosque attack in Pakistan,"The UN chief and top officials have strongly condemned the suicide bombing at a mosque in Peshawar, Pakistan on Monday, that left at least 59 dead and 150 injured.","['un', 'chief', 'top', 'official', 'strongly', 'condemned', 'suicide', 'bombing', 'mosque', 'peshawar', 'pakistan', 'monday', 'left', 'least', '59', 'dead', '150', 'injured']",https://news.un.org/en/story/2023/01/1132987,January,Winter,1,2023,163,18,3145,0.357,0.546,0.097,-0.91,0.74923927,0.24070972,0.01005101,negative,negative
2023-01-30 12:00:00+00:00,Middle East,Israel-Palestine: UNICEF warns children are paying ‘the highest price’ as violence escalates,"Alarmed by the recent killing and injury of many children in Israel and Palestine, the UN Children’s Fund (UNICEF) voiced an appeal to parties on Monday to de-escalate tensions and refrain from violence.","['alarmed', 'recent', 'killing', 'injury', 'many', 'child', 'israel', 'palestine', 'un', 'childrens', 'fund', 'unicef', 'voiced', 'appeal', 'party', 'monday', 'deescalate', 'tension', 'refrain', 'violence']",https://news.un.org/en/story/2023/01/1132982,January,Winter,1,2023,203,20,3146,0.356,0.586,0.059,-0.9287,0.6572426,0.3283724,0.014385072,negative,negative
2023-01-30 12:00:00+00:00,Europe,‘A great victory’: Odesa mayor reacts to UNESCO Heritage List inclusion,"In an interview with UN News, Gennady Trukhanov, the Mayor of Odesa, describes the inclusion of the historic city centre and port in the UNESCO World Heritage List as a great victory, which will help in the protection of the Odesa’s cultural treasures.","['interview', 'un', 'news', 'gennady', 'trukhanov', 'mayor', 'odesa', 'describes', 'inclusion', 'historic', 'city', 'centre', 'port', 'unesco', 'world', 'heritage', 'list', 'great', 'victory', 'help', 'protection', 'odesa', 'cultural', 'treasure']",https://news.un.org/en/story/2023/01/1132942,January,Winter,1,2023,252,24,3147,0.0,0.802,0.198,0.8625,0.0016217277,0.09202903,0.9063492,positive,positive
2023-01-27 12:00:00+00:00,Middle East,Guterres strongly condemns attack at Jerusalem synagogue which left at least seven Israelis dead,"The UN Secretary-General on Friday strongly condemned Friday’s terrorist attack by a Palestinian man outside a synagogue in a Jerusalem neighbourhood which has left at least seven Israelis dead, and three others injured.","['un', 'secretarygeneral', 'friday', 'strongly', 'condemned', 'friday', 'terrorist', 'attack', 'palestinian', 'man', 'outside', 'synagogue', 'jerusalem', 'neighbourhood', 'left', 'least', 'seven', 'israeli', 'dead', 'three', 'others', 'injured']",https://news.un.org/en/story/2023/01/1132947,January,Winter,1,2023,220,22,3148,0.404,0.548,0.048,-0.9485,0.86354744,0.13073331,0.0057192263,negative,negative
