Id,datetime,country,region_clean,title,content,content_clean,url,month,season,quarter,year,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,vader_predict,roberta_predict
2382,2022-02-01 12:00:00+00:00,Unknown,Asia Pacific,DPR Korea: UN chief condemns missile launch as ‘clear violation’,The launch of a possible intermediate-range ballistic missile by the Democratic People’s Republic of Korea (DPRK) drew condemnation from UN Secretary-General António Guterres on Tuesday.,"['dpr', 'korea', 'un', 'chief', 'condemns', 'missile', 'launch', 'clear', 'violation']",https://news.un.org/en/story/2022/02/1111042,February,Winter,1,2022,0.268,0.732,0.0,-0.5106,0.6000617,0.38996312,0.009975172,negative,negative
2383,2022-02-01 12:00:00+00:00,CD,Africa,"Following DR Congo murder trial, UN calls for death penalty moratorium to remain","Following a verdict in the case of the brutal murder of two its experts in the Democratic Republic of the Congo (DRC) nearly five years ago, the UN on Tuesday urged authorities to uphold their moratorium on the death penalty.","['following', 'dr', 'congo', 'murder', 'trial', 'un', 'call', 'death', 'penalty', 'moratorium', 'remain']",https://news.un.org/en/story/2022/02/1111032,February,Winter,1,2022,0.537,0.463,0.0,-0.9118,0.4679218,0.5234124,0.008665846,negative,neutral
2384,2022-02-01 12:00:00+00:00,Ethiopia,Africa,Guterres asks for immediate cessation of hostilities in Ethiopia,"The United Nations’ Secretary-General on Tuesday made the “strongest possible appeal” for all parties in Ethiopia to immediately end the fighting in Tigray and other areas, in the spirit of the General Assembly’s Olympic Truce which began just a few days ago.","['guterres', 'asks', 'immediate', 'cessation', 'hostility', 'ethiopia']",https://news.un.org/en/story/2022/02/1111022,February,Winter,1,2022,0.279,0.721,0.0,-0.4767,0.17942119,0.79317474,0.027404102,negative,neutral
2385,2022-01-31 12:00:00+00:00,Myanmar,Asia Pacific,‘Window of opportunity’ for unity opens in Myanmar,"One year on from Myanmar’s military coup, violence and brutality has only intensified, but “a window of opportunity” does exist, “to build upon a unique unity across religious, ethnic, and communal lines”, the UN’s top envoy for the country said on Monday.","['window', 'opportunity', 'unity', 'open', 'myanmar']",https://news.un.org/en/story/2022/01/1110952,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.005772709,0.5009064,0.49332088,neutral,neutral
2386,2022-01-31 12:00:00+00:00,Lebanon,Middle East,UN Lebanon mission becomes pioneer in gender-sensitive peacekeeping,"The Interim Force in Lebanon (UNIFIL) is taking advantage of a new initiative, to become the first UN peacekeeping mission to provide gender-sensitive housing and invest in better working conditions for women peacekeepers serving there.","['un', 'lebanon', 'mission', 'becomes', 'pioneer', 'gender-sensitive', 'peacekeeping']",https://news.un.org/en/story/2022/01/1110932,January,Winter,1,2022,0.0,0.7,0.3,0.4588,0.013119842,0.6444721,0.34240803,positive,neutral
2387,2022-01-31 12:00:00+00:00,UA,Europe,"‘No alternative to diplomacy’ in Ukraine crisis, Security Council hears","Following weeks of heightened tensions around Ukraine, with reports that Russia has been deploying more than 100,000 troops and heavy weapons close to its border, the United Nations’ Security Council held its first meeting to discuss ways of de-escalating the crisis on Monday.","['alternative', 'diplomacy', 'ukraine', 'crisis', 'security', 'council', 'hears']",https://news.un.org/en/story/2022/01/1110912,January,Winter,1,2022,0.283,0.552,0.166,-0.4019,0.35528722,0.628625,0.016087864,negative,neutral
2388,2022-01-30 12:00:00+00:00,Myanmar,Asia Pacific,Myanmar: Voices of the people must be ‘heard and amplified’,"As Myanmar nears the first anniversary of the military coup that saw the arrest of national icon Aung San Suu Kyi and her civilian government dissolved, the UN chief said on Sunday that he stands in “solidarity with the people”, and for a return to an inclusive, democratic society.","['myanmar', 'voice', 'people', 'must', 'heard', 'amplified']",https://news.un.org/en/story/2022/01/1110892,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.06605943,0.7919522,0.14198837,neutral,neutral
2389,2022-01-28 12:00:00+00:00,Colombia,Americas,"Team from UN Mission in Colombia attacked, vehicles torched","The UN Mission in Colombia was the target of an attack on Thursday, when three vehicles that were part of a joint expedition travelling through a remote area, were approached by armed individuals, although nobody was ultimately injured during the incident.","['team', 'un', 'mission', 'colombia', 'attacked', 'vehicle', 'torched']",https://news.un.org/en/story/2022/01/1110872,January,Winter,1,2022,0.273,0.727,0.0,-0.4588,0.8135911,0.18165536,0.004753498,negative,negative
2390,2022-01-28 12:00:00+00:00,Burkina Faso,Africa,UN envoy on ‘good offices mission’ to Burkina Faso,A UN envoy will travel to Burkina Faso over the weekend on a “good offices mission” in the wake of the military coup last Sunday.,"['un', 'envoy', 'good', 'office', 'mission', 'burkina', 'faso']",https://news.un.org/en/story/2022/01/1110862,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.027753016,0.8647125,0.10753444,neutral,neutral
2391,2022-01-28 12:00:00+00:00,YE,Middle East,Yemen: Call for independent probe into deadly prison airstrikes,"Airstrikes last week by the Saudi-led coalition in Yemen that hit a detention facility in the northern city of Sa’ada, killed some 91 people and injured dozens more, the UN human rights office, OHCHR, said on Friday, citing preliminary figures.","['yemen', 'call', 'independent', 'probe', 'deadly', 'prison', 'airstrikes']",https://news.un.org/en/story/2022/01/1110842,January,Winter,1,2022,0.292,0.708,0.0,-0.5106,0.3899697,0.59687567,0.013154646,negative,neutral
2392,2022-01-28 12:00:00+00:00,Myanmar,Asia Pacific,"‘Urgent, renewed effort’ needed to restore civilian rule in Myanmar: Bachelet","UN human rights chief Michelle Bachelet appealed on Friday for the international community to intensify pressure on Myanmar’s military to stop its campaign of violence against citizens, and to insist on the prompt return to civilian rule, almost one year after seizing power in a coup.","['urgent', 'renewed', 'effort', 'needed', 'restore', 'civilian', 'rule', 'myanmar', 'bachelet']",https://news.un.org/en/story/2022/01/1110792,January,Winter,1,2022,0.0,0.82,0.18,0.296,0.052599635,0.86134535,0.086054936,positive,neutral
2393,2022-01-27 12:00:00+00:00,SY,Middle East,Griffiths to Security Council: ‘Your responsibility is not over’ to Syrian people,"The UN and its partners need to reach more Syrians with immediate life-saving aid, the UN relief chief warned the Security Council on Thursday, calling for expanded access and more funds to sustain humanitarian operations, as the country struggles with an uptick in violence, deepening economic crisis, and a winter storm that has left a ‘trail of destruction’ in its wake.","['griffith', 'security', 'council', 'responsibility', 'syrian', 'people']",https://news.un.org/en/story/2022/01/1110772,January,Winter,1,2022,0.0,0.821,0.179,0.34,0.15058163,0.8221866,0.027231708,positive,neutral
2394,2022-01-26 12:00:00+00:00,SY,Middle East,Military solution for Syria remains 'an illusion': Pedersen,"With no shifts in the frontlines in almost two years, the UN Special Envoy for Syria warnedt he Security Council about “a strategic stalemate” in the nearly 11-year-old war.","['military', 'solution', 'syria', 'remains', 'illusion', 'pedersen']",https://news.un.org/en/story/2022/01/1110662,January,Winter,1,2022,0.0,0.753,0.247,0.3182,0.4276019,0.5532292,0.019168947,positive,neutral
2395,2022-01-26 12:00:00+00:00,Afghanistan,Asia Pacific,‘We cannot abandon the people of Afghanistan’ Guterres tells Security Council,"With Afghanistan “hanging by a thread” six months after the Taliban takeover, the world cannot abandon the country now – for the sake of its people and overall global security, UN Secretary-General António Guterres told the Security Council on Wednesday.","['cannot', 'abandon', 'people', 'afghanistan', 'guterres', 'tell', 'security', 'council']",https://news.un.org/en/story/2022/01/1110622,January,Winter,1,2022,0.0,0.652,0.348,0.5867,0.29621556,0.6702493,0.033535145,positive,neutral
2396,2022-01-25 12:00:00+00:00,Unknown,Global,"Pledge to ‘never forget’ the Holocaust, Guterres tells synagogue ceremony","People everywhere must stand firm against hate, amid rising antisemitism and other forms of religious bigotry, UN Secretary-General António Guterres said on Tuesday.","['pledge', 'never', 'forget', 'holocaust', 'guterres', 'tell', 'synagogue', 'ceremony']",https://news.un.org/en/story/2022/01/1110542,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.33420044,0.6240244,0.041775122,neutral,neutral
2397,2022-01-25 12:00:00+00:00,YE,Asia Pacific,January will ‘almost certainly’ shatter records for civilian casualties in Yemen,"Violence in Yemen continues to escalate, raising casualties and spilling across the war-torn country’s borders, the Special Envoy for the country and the Humanitarian Coordinator warned on Tuesday.","['january', 'almost', 'certainly', 'shatter', 'record', 'civilian', 'casualty', 'yemen']",https://news.un.org/en/story/2022/01/1110552,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.572103,0.40906844,0.018828545,neutral,negative
2398,2022-01-25 12:00:00+00:00,Unknown,Unknown,More than 50 million worldwide hit by urban conflict,"Opening a Security Council debate on how to protect civilians caught up in urban conflict,the UN Secretary-General on Tuesday said that more than 50 million people are currently impacted by fighting inside towns and cities.","['50', 'million', 'worldwide', 'hit', 'urban', 'conflict']",https://news.un.org/en/story/2022/01/1110522,January,Winter,1,2022,0.223,0.777,0.0,-0.3182,0.8107257,0.1821861,0.007088209,negative,negative
2399,2022-01-25 12:00:00+00:00,South Sudan,Africa,UN mission calls for probe into deadly attack in South Sudan,"Authorities in South Sudan must investigate a report of deadly intercommunal violence in Jonglei State earlier this week, the UN mission in the country, UNMISS, said on Tuesday.","['un', 'mission', 'call', 'probe', 'deadly', 'attack', 'south', 'sudan']",https://news.un.org/en/story/2022/01/1110512,January,Winter,1,2022,0.237,0.763,0.0,-0.4767,0.407632,0.58021206,0.012155979,negative,neutral
2400,2022-01-25 12:00:00+00:00,Burkina Faso,Africa,Bachelet deplores military coup in Burkina Faso,"UN human rights chief Michelle Bachelet deeply deplores this week’s military takeover in Burkina Faso, her office, OHCHR, said on Tuesday.","['bachelet', 'deplores', 'military', 'coup', 'burkina', 'faso']",https://news.un.org/en/story/2022/01/1110482,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.6741977,0.31746683,0.008335518,neutral,negative
2401,2022-01-24 12:00:00+00:00,Unknown,Global,UN chief calls for Olympic Truce to build ‘culture of peace’ through sport,"Secretary-General António Guterres is urging the world to “build a culture of peace” through the power of sport, calling for nations to observe the Olympic Truce, endorsed last week through a resolution of the UN General Assembly.","['un', 'chief', 'call', 'olympic', 'truce', 'build', 'culture', 'peace', 'sport']",https://news.un.org/en/story/2022/01/1110462,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.017315252,0.6384268,0.34425795,neutral,neutral
2402,2022-01-24 12:00:00+00:00,Burkina Faso,Africa,Guterres calls on Burkina Faso coup leaders to ‘lay down their arms’,"Following Sunday’s coup in Burkina Faso carried out by sections of the armed forces, the United Nations’ Secretary-General is following the developments in the landlocked West African nation with deep concern.","['guterres', 'call', 'burkina', 'faso', 'coup', 'leader', 'lay', 'arm']",https://news.un.org/en/story/2022/01/1110452,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.25703606,0.72193176,0.021032145,neutral,neutral
2403,2022-01-24 12:00:00+00:00,Libya,Africa,"Unified Libya will come only via ballot box, ‘not the gun’, Security Council hears","Libya is at a “delicate and fragile juncture in its path to unity and stability”, the UN Political Affairs chief told the Security Council on Monday, urging the international community to remain united in supporting national elections postponed last month.","['unified', 'libya', 'come', 'via', 'ballot', 'box', 'gun', 'security', 'council', 'hears']",https://news.un.org/en/story/2022/01/1110422,January,Winter,1,2022,0.0,0.706,0.294,0.6124,0.13395213,0.81860673,0.047441117,positive,neutral
2404,2022-01-21 12:00:00+00:00,YE,Asia Pacific,"Yemen: UN mission warns of ‘devastating’ loss of life, as Guterres condemns coalition airstrikes","The UN chief has condemned airstrikes launched early on Friday by the Saudi-led coalition battling Houthi rebels in Yemen, that struck a detention centre in the rebel-held city of Saada, which have left at least 60 dead, and more than hundred injured.","['yemen', 'un', 'mission', 'warns', 'devastating', 'loss', 'life', 'guterres', 'condemns', 'coalition', 'airstrikes']",https://news.un.org/en/story/2022/01/1110312,January,Winter,1,2022,0.389,0.611,0.0,-0.7184,0.7134683,0.27811635,0.0084152855,negative,negative
2405,2022-01-20 12:00:00+00:00,Colombia,Americas,Top UN Colombia official calls for greater implementation of historic peace accord,"Five years after its signing, the Final Peace Agreement in Colombia is setting down ever deeper roots, the Special Representative for the country told the Security Council on Thursday, as he called on the Government, political parties, former combatants and Colombians across the diverse South American nation, to intensify implementation of the landmark 2016 accord ahead of Congressional elections.","['top', 'un', 'colombia', 'official', 'call', 'greater', 'implementation', 'historic', 'peace', 'accord']",https://news.un.org/en/story/2022/01/1110212,January,Winter,1,2022,0.0,0.536,0.464,0.7783,0.013406019,0.74830157,0.23829243,positive,neutral
2406,2022-01-20 12:00:00+00:00,Unknown,Global,Young people must have ‘a seat at the table’ in peace efforts: Guterres,"Although young people have been at the forefront of efforts to build and sustain peace, opportunities for them to make a meaningful contribution remain insufficient, UN Secretary-General António Guterres said on Thursday.","['young', 'people', 'must', 'seat', 'table', 'peace', 'effort', 'guterres']",https://news.un.org/en/story/2022/01/1110142,January,Winter,1,2022,0.0,0.774,0.226,0.5423,0.04839149,0.7200886,0.23151997,positive,neutral
2407,2022-01-20 12:00:00+00:00,Palestine,Middle East,UNRWA condemns demolition of Palestinian home in East Jerusalem,"The UN agency that supports Palestinian refugees, UNRWA, on Thursday urged Israeli to immediately halt all evictions and demolitions in the West Bank, including East Jerusalem, after an entire family was forced out of their long-term home the previous day.","['unrwa', 'condemns', 'demolition', 'palestinian', 'home', 'east', 'jerusalem']",https://news.un.org/en/story/2022/01/1110152,January,Winter,1,2022,0.292,0.708,0.0,-0.5106,0.68114984,0.31151602,0.0073341946,negative,negative
2408,2022-01-19 12:00:00+00:00,Palestine,Middle East,Palestine-Israel: UN envoy highlights urgent need for reform,"Urgent action is required to prevent further deterioration of the economic, security and political situation across the Occupied Palestinian Territory, the UN’s Middle East envoy, Tor Wennesland, told the Security Council on Wednesday.","['palestine-israel', 'un', 'envoy', 'highlight', 'urgent', 'need', 'reform']",https://news.un.org/en/story/2022/01/1110042,January,Winter,1,2022,0.0,0.795,0.205,0.2023,0.19932829,0.75476533,0.045906402,positive,neutral
2409,2022-01-19 12:00:00+00:00,Ethiopia,Africa,UN chief lauds ‘demonstrable effort to make peace’ in Ethiopia,"The UN Secretary-General on Wednesday said he was “delighted” to learn that “a demonstrable effort to make peace” in Ethiopia is finally underway, according to information relayed to him by the African Union High Representative for the Horn of Africa.","['un', 'chief', 'lauds', 'demonstrable', 'effort', 'make', 'peace', 'ethiopia']",https://news.un.org/en/story/2022/01/1110072,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.007018925,0.3210925,0.6718886,neutral,positive
2410,2022-01-18 12:00:00+00:00,Unknown,Global,UN celebrates 25 years of mandate to protect children caught in conflict,"Although international action over the past 25 years has led to the release of more than 170,000 boys and girls recruited to fight, more remains to be done, UN Secretary-General António Guterres said on Tuesday.","['un', 'celebrates', '25', 'year', 'mandate', 'protect', 'child', 'caught', 'conflict']",https://news.un.org/en/story/2022/01/1110032,January,Winter,1,2022,0.131,0.511,0.358,0.6124,0.040465202,0.4404087,0.51912606,positive,positive
2411,2022-01-18 12:00:00+00:00,Palestine,Middle East,UNRWA seeks $1.6 billion to support Palestinian refugees in 2022,"The UN agency that supports Palestinian refugees, UNRWA, on Tuesday appealed for $1.6 billion to support its lifesaving work this year amid acute regional crises and chronic funding shortfalls.","['unrwa', 'seek', '16', 'billion', 'support', 'palestinian', 'refugee', '2022']",https://news.un.org/en/story/2022/01/1110002,January,Winter,1,2022,0.0,0.769,0.231,0.4019,0.015270566,0.84609354,0.13863586,positive,neutral
2412,2022-01-18 12:00:00+00:00,Unknown,Unknown,"Bachelet: Women’s participation forging peace worldwide, ‘vastly worse’ post pandemic","With COVID-19, the situation for women human rights defenders and the prospects for women's full participation in building peace, has become “vastly worse”, the UN High Commissioner for Human Rights said on Tuesday.","['bachelet', 'womens', 'participation', 'forging', 'peace', 'worldwide', 'vastly', 'worse', 'post', 'pandemic']",https://news.un.org/en/story/2022/01/1109992,January,Winter,1,2022,0.0,0.72,0.28,0.5423,0.4323146,0.4877279,0.079957455,positive,neutral
2413,2022-01-18 12:00:00+00:00,Sudan,Africa,Sudan urged to stop unnecessary use of force against protestors,"Authorities in Sudan must immediately halt unnecessary and disproportionate use of force against protesters, the UN human rights office, OHCHR, said on Tuesday, calling for those responsible for abuses to be brought to justice.","['sudan', 'urged', 'stop', 'unnecessary', 'use', 'force', 'protestors']",https://news.un.org/en/story/2022/01/1109962,January,Winter,1,2022,0.196,0.804,0.0,-0.296,0.5515791,0.43840232,0.010018515,negative,negative
2414,2022-01-18 12:00:00+00:00,YE,Middle East,UN rights office warns over violent escalation in Yemen and beyond,"Escalating conflict in Yemen has seen an alarming number of air and drone strikes already this year, notably against civilians and non-military targets, the UN rights office, OHCHR, said on Tuesday.","['un', 'right', 'office', 'warns', 'violent', 'escalation', 'yemen', 'beyond']",https://news.un.org/en/story/2022/01/1109952,January,Winter,1,2022,0.371,0.629,0.0,-0.6486,0.559769,0.43227214,0.007958881,negative,negative
2415,2022-01-17 12:00:00+00:00,Unknown,Middle East,Guterres condemns attack on Abu Dhabi airport and oil facility,"The Secretary-General condemned on Monday the attacks on Abu Dhabi’s International Airport and the nearby Musaffah industrial area, which reportedly caused several civilian casualties and have been claimed by the Yemen-based Houthi rebel group, formally known as Ansar Allah.","['guterres', 'condemns', 'attack', 'abu', 'dhabi', 'airport', 'oil', 'facility']",https://news.un.org/en/story/2022/01/1109942,January,Winter,1,2022,0.444,0.556,0.0,-0.7506,0.5103377,0.4776125,0.012049711,negative,negative
2416,2022-01-17 12:00:00+00:00,Unknown,Africa,Concrete action essential to fulfill Darfur promise: ICC Prosecutor,"Nearly 20 years after the UN Security Council referred the Darfur situation in Sudan to the International Criminal Court (ICC), victims and survivors of atrocities are still seeking justice and accountability, Prosecutor Karim Khan told ambassadors on Tuesday.","['concrete', 'action', 'essential', 'fulfill', 'darfur', 'promise', 'icc', 'prosecutor']",https://news.un.org/en/story/2022/01/1109922,January,Winter,1,2022,0.0,0.574,0.426,0.6369,0.07310815,0.86496,0.061931826,positive,neutral
2417,2022-01-15 12:00:00+00:00,Unknown,Asia Pacific,"Horrors of Hiroshima, a reminder nuclear weapons remain global threat","Despite the annihilation of two major Japanese cities in 1945, atomic bombs have not been relegated to the pages of history books, but continue to be developed today – with increasingly more power to destroy than they had when unleashed on Hiroshima and Nagasaki back in 1945.","['horror', 'hiroshima', 'reminder', 'nuclear', 'weapon', 'remain', 'global', 'threat']",https://news.un.org/en/story/2022/01/1109602,January,Winter,1,2022,0.625,0.375,0.0,-0.875,0.8196772,0.17330028,0.007022526,negative,negative
2418,2022-01-14 12:00:00+00:00,Iraq,Middle East,Child and woman injured following rocket attack in Iraq,"“A child being hurt is a child too many”, said the UN Children’s Fund (UNICEF) Representative in Iraq on Friday, following a rocket attack against a school in Baghdad the previous night, which left a child and woman injured.","['child', 'woman', 'injured', 'following', 'rocket', 'attack', 'iraq']",https://news.un.org/en/story/2022/01/1109822,January,Winter,1,2022,0.453,0.547,0.0,-0.7003,0.89845324,0.09897501,0.0025717532,negative,negative
2419,2022-01-14 12:00:00+00:00,Ethiopia,Africa,"Tigray: Aid operations ‘about to grind to a halt’, warns WFP","Aid and food distribution operations in northern Ethiopia are about “to grind to a halt” amid ongoing fighting, bloodshed and a lack of funding that is making humanitarian access impossible, the UN World Food Programme, WFP, said on Friday.","['tigray', 'aid', 'operation', 'grind', 'halt', 'warns', 'wfp']",https://news.un.org/en/story/2022/01/1109802,January,Winter,1,2022,0.135,0.865,0.0,-0.1027,0.5457275,0.44312012,0.011152409,negative,negative
2420,2022-01-12 12:00:00+00:00,Colombia,Americas,Colombia: Children still ‘used and abused’ despite historic peace accord,"Despite a steady decrease in grave violations against children in Colombia since the signing of the 2016 Peace Agreement between the Government and FARC rebels, youngsters there continue to suffer from the impact of hostilities, according to a new UN report published on Wednesday.","['colombia', 'child', 'still', 'used', 'abused', 'despite', 'historic', 'peace', 'accord']",https://news.un.org/en/story/2022/01/1109662,January,Winter,1,2022,0.241,0.759,0.0,-0.431,0.81523347,0.17701158,0.00775495,negative,negative
2421,2022-01-12 12:00:00+00:00,YE,Middle East,"Yemen: ‘Political will, responsible leadership' needed, to end 7-year war","Seven years into the war in Yemen, UN Special Envoy Hans Grundberg reaffirmed to the Security Council on Wednesday that no long-term solution can be found on the battlefield, urging the warring parties to “talk, even if they are not ready to put down their arms”.","['yemen', 'political', 'responsible', 'leadership', 'needed', 'end', '7-year', 'war']",https://news.un.org/en/story/2022/01/1109642,January,Winter,1,2022,0.275,0.563,0.162,-0.3818,0.23251131,0.73810226,0.029386442,negative,neutral
2422,2022-01-11 12:00:00+00:00,Myanmar,Asia Pacific,At least four children killed during escalation of conflict in Myanmar,"At least four children have been killed and multiple others have been maimed during an escalation of conflict over the past week in Myanmar, said the United Nations Children’s Fund (UNICEF) on Tuesday.","['least', 'four', 'child', 'killed', 'escalation', 'conflict', 'myanmar']",https://news.un.org/en/story/2022/01/1109592,January,Winter,1,2022,0.43,0.57,0.0,-0.7783,0.93091345,0.06714664,0.0019399034,negative,negative
2423,2022-01-11 12:00:00+00:00,Kazakhstan,Asia Pacific,"‘Prompt, independent, impartial investigations’ needed in Kazakhstan: UN rights office","As the death toll from the recent unrest in Kazakhstan mounts to 164, the UN Office for Human Rights (OHCHR) on Tuesday requested “prompt, independent, impartial investigations” into the killings, and whether “unnecessary and disproportionate use of force was made by security forces”.","['prompt', 'independent', 'impartial', 'investigation', 'needed', 'kazakhstan', 'un', 'right', 'office']",https://news.un.org/en/story/2022/01/1109572,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.09330758,0.8574089,0.04928357,neutral,neutral
2424,2022-01-11 12:00:00+00:00,Mali,Africa,Mali: Security Council warned of 'endless cycle of instability',"A decade after civil conflict erupted in Mali, hopes for an early resolution to insurgency and strife have not materialized, the Special Representative of the Secretary-General for the country, El-Ghassim Wane, told the Security Council on Tuesday.","['mali', 'security', 'council', 'warned', 'endless', 'cycle', 'instability']",https://news.un.org/en/story/2022/01/1109552,January,Winter,1,2022,0.183,0.609,0.209,0.0772,0.58348185,0.40587893,0.010639281,positive,negative
2425,2022-01-11 12:00:00+00:00,Afghanistan,Asia Pacific,Eight Afghan students die in explosion outside school,"The use of explosives that lie dormant, particularly in populated areas, is “a persistent and growing threat to children and their families”, the UN Children’s Fund (UNICEF) said on Tuesday, expressing deep sadness over the death of eight students in Nangarhar Province, Afghanistan.","['eight', 'afghan', 'student', 'die', 'explosion', 'outside', 'school']",https://news.un.org/en/story/2022/01/1109502,January,Winter,1,2022,0.358,0.642,0.0,-0.5994,0.92062974,0.07676869,0.0026015327,negative,negative
2426,2022-01-10 12:00:00+00:00,Unknown,Europe,"Preserve right of asylum, UN refugee agency urges EU Council presidencies","Amid record global displacement, the UN refugee agency, UNHCR, on Monday urged European countries to prioritize the better protection of people fleeing war, conflict and persecution.","['preserve', 'right', 'asylum', 'un', 'refugee', 'agency', 'urge', 'eu', 'council', 'presidency']",https://news.un.org/en/story/2022/01/1109462,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.06759632,0.84939027,0.083013386,neutral,neutral
2427,2022-01-10 12:00:00+00:00,NG,Africa,"Scores of civilians dead, UN chief condemns 'appalling' attacks in Nigeria","The Secretary-General, António Guterres, strongly condemned on Monday the “appalling” attacks perpetrated over the weekend in Nigeria’s Zamfara State in which scores of civilians were killed.","['score', 'civilian', 'dead', 'un', 'chief', 'condemns', 'appalling', 'attack', 'nigeria']",https://news.un.org/en/story/2022/01/1109482,January,Winter,1,2022,0.568,0.432,0.0,-0.8885,0.8870075,0.10874137,0.0042511723,negative,negative
2428,2022-01-10 12:00:00+00:00,Unknown,Africa,"UN top envoy: Resurgence of coups d'état, consequence of being ‘completely out of step’","After a recent wave of attempts and coups d'état in Central African Republic, Mali, Sudan and Guinea, The UN Special Representative for the region told the Security Council on Monday this resurgence, particularly in West Africa, “is often the consequence of political practices that are completely out of step with the aspirations of the populations.”","['un', 'top', 'envoy', 'resurgence', 'coup', 'détat', 'consequence', 'completely', 'step']",https://news.un.org/en/story/2022/01/1109452,January,Winter,1,2022,0.0,0.878,0.122,0.2023,0.54320484,0.43362227,0.023172852,positive,negative
2429,2022-01-10 12:00:00+00:00,Ethiopia,Africa,Guterres calls for end to conflict in Ethiopia after deadly attacks,"The Secretary-General, António Guterres, said on Monday he was deeply saddened by reports that more than 50 civilians were killed and injured in an airstrike in northern Ethiopia, last Friday.","['guterres', 'call', 'end', 'conflict', 'ethiopia', 'deadly', 'attack']",https://news.un.org/en/story/2022/01/1109422,January,Winter,1,2022,0.366,0.634,0.0,-0.6369,0.4469623,0.5336254,0.019412309,negative,neutral
2430,2022-01-10 12:00:00+00:00,Unknown,Global,"‘Keep speaking out’, UN chief urges in message to World Youth Forum","Although everyone has been deeply affected by the COVID-19 pandemic, the impact on young people has been “especially heartbreaking”, UN Secretary-General António Guterres said on Monday.","['keep', 'speaking', 'un', 'chief', 'urge', 'message', 'world', 'youth', 'forum']",https://news.un.org/en/story/2022/01/1109412,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.046315935,0.8419533,0.11173084,neutral,neutral
2431,2022-01-09 12:00:00+00:00,Iraq,Middle East,First Person: Discovering the reality of life in Iraq,"Brenden Varma, a UN Public Information Officer based in New York, recently returned from a two-month mission in Iraq, where he helped to promote participation in national elections. His experience opened his eyes to the complexities of life in the country.","['first', 'person', 'discovering', 'reality', 'life', 'iraq']",https://news.un.org/en/story/2022/01/1109362,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.075915456,0.8877002,0.036384255,neutral,neutral
2432,2022-01-09 12:00:00+00:00,Unknown,Middle East,"Interview: Time to rethink tourism, an economic lifeline for millions","Hopes that the tourism industry would rebound from the devastating effects of the COVID-19 pandemic have been dented by the wildfire spread of the Omicron variant. In an exclusive interview with UN News, Zoritsa Urosevic, Executive Director of the UN World Tourism Organization (UNWTO), called for new ideas to restart the sector.","['interview', 'time', 'rethink', 'tourism', 'economic', 'lifeline', 'million']",https://news.un.org/en/story/2022/01/1109332,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.08505381,0.7543203,0.16062582,neutral,neutral
2433,2022-01-07 12:00:00+00:00,Ethiopia,Africa,Release of detainees a ‘significant confidence-building step’ in Ethiopia: UN chief,"The Ethiopian Government on Friday freed several high-profile political detainees, a move UN Secretary-General António Guterres hailed as a “significant confidence-building step”.","['release', 'detainee', 'significant', 'confidence-building', 'step', 'ethiopia', 'un', 'chief']",https://news.un.org/en/story/2022/01/1109372,January,Winter,1,2022,0.0,1.0,0.0,0.0,0.011378632,0.77435786,0.2142635,neutral,neutral
2434,2022-01-06 12:00:00+00:00,Lebanon,Middle East,UN calls for investigation into attack against peacekeepers in Lebanon,The UN is urging authorities in Lebanon to conduct a quick and thorough investigation into an attack earlier this week against peacekeepers maintaining security and stability in the south of the country.,"['un', 'call', 'investigation', 'attack', 'peacekeeper', 'lebanon']",https://news.un.org/en/story/2022/01/1109272,January,Winter,1,2022,0.226,0.584,0.19,-0.128,0.45487776,0.536741,0.00838118,negative,neutral
2435,2022-01-06 12:00:00+00:00,Ethiopia,Africa,Two children killed in airstrike on Tigray refugee camp,"“Refugees are not and should never be a target”, UN High Commissioner for Refugees Filippo Grandi said on Thursday, following reports of a deadly airstrike on the Mai Aini refugee camp in Tigray, northern Ethiopia.","['two', 'child', 'killed', 'airstrike', 'tigray', 'refugee', 'camp']",https://news.un.org/en/story/2022/01/1109282,January,Winter,1,2022,0.36,0.64,0.0,-0.6705,0.8947976,0.10284026,0.0023620324,negative,negative
